service_id,title,purpose_summary,category,org_name,org_type,applicant_type,support_type,apply_method,apply_period,min_amount,max_amount,phone,detail_url,age_min,age_max,age_unit,age_note,age_restriction,income_type,income_percentage,income_amount,income_unit,income_note,income_restriction,target_age_group,target_employment,target_education,target_household,target_special,target_occupation,target_specific_conditions,target_note,selection_method,required_documents,evaluation_criteria,selection_specific_conditions,selection_note,residence_type,specific_regions,residence_duration,residence_duration_unit,residence_specific_conditions,residence_note,support_summary,support_amount_type,support_note
134200000045,평생교육바우처 지원,저소득층에게 평생교육시설 강좌를 수강할 수 있는 바우처 제공,보육·교육,교육부,중앙행정기관,개인,이용권,기타 온라인신청,2025-3.~2025.11.,350000.0,350000.0,평생교육 바우처 상담센터/1600-3005,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/134200000045,19.0,,세,,있음,,,,,,제한없음,성인,무관,무관,무관,"['기초생활수급자', '차상위계층']",[],지역특화 대상자,,서류심사,[],[],"국민기초생활 보장법 제2조 제2호에 따른 수급자, 차상위계층, 장애인복지법 상 장애수당 수급자, 장애인연금법 제2조 제4호에 따른 연금수급자, 한부모가족지원법 제5조에 따른 한부모가족 지원 대상자",그밖에 광역지자체가 정하는 지역특화 대상자,전국,[],,,,,,,
134200000046,중소기업 취업연계 장학금 (희망사다리Ⅰ유형),중소중견기업 취창업을 희망하는 대학생에게 학기당 등록금 전액 지원,보육·교육,교육부,중앙행정기관,개인,현금(장학금),기타 온라인신청,매 학기 시작 전 신청,2000000.0,2000000.0,한국장학재단 상담센터/1599-2000,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/134200000046,,,,,제한없음,,,,,,제한없음,청년,학생,대학생,무관,[],[],"중소중견기업 취창업을 희망하는 일반대 3학년 이상, 전문대 2학년 이상, 직전 학기 성적이 100점 만점에 70점 이상일 경우",,종합평가,[],"['학생 성적', '중소기업 취창업 의지']",대학별로 장학생 추천 후 재단 심사,최종 선발,전국,[],,,,,,,
134200005001,고졸 후학습자 장학금 (희망사다리Ⅱ유형),재직기간 2년 이상인 고졸 학생에게 학기당 등록금 전액 지원,보육·교육,교육부,중앙행정기관,개인,현금(장학금),기타 온라인신청,매 학기 시작 전 신청,,,한국장학재단 상담센터/1599-2000,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/134200005001,,,,,제한없음,,,,,,제한없음,,취업자,고졸,,[],[],"(최종학력) 고등학교 졸업자(전문학사 이상은 지원 불가, 단 전문학사 취득 전 재직경력이 2년 이상이고 전공심화과정, 4년제 편입 시 지원 가능) - (재직요건) 고등학교 졸업자로서 산업체 재직기간이 2년 이상이며(중소중견기업은 1년이상), 현재 지원대상 기업에 재직중인 자 - (성적) 직전 학기 성적이 100점 만점에 70점 이상일 경우",,서류심사,"['성적증명서', '자기소개서']","['학업성취도', '봉사활동']","학업성취도 우선순위, 봉사활동 경험 필수",서류심사 통과자만 면접 진행,전국,[],,,,,,,
134200005002,국가장학금 Ⅱ유형 (대학자체노력연계형),대학 자체 기준에 따라 등록금 범위 내에서 장학금 지원,보육·교육,교육부,중앙행정기관,개인,현금(장학금),기타 온라인신청,(2025년 2학기) (1차) 2025년 5월~6월 (2차) 2025년 8월~9월,,,한국장학재단 상담센터/1599-2000,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/134200005002,,,,,제한없음,,,,,,제한없음,,학생,,,[],[],대한민국 국적을 소지한 국내대학의 학자금지원 9구간 이하 대학생으로 한국장학재단 국가장학금 신청절차를 완료한 자,세부지원 기준은 한국장학재단 홈페이지(www.kosaf.go.kr) 참고,서류심사,"['대학 자체지원 기준 수립 내역', '24년 기관평가인증 및 재정진단 결과']","['학자금 지원 가능 여부', '2025년 국가장학금 Ⅱ유형 대학 여부']",’25학년도 신·편입생은 지원 대상에서 제외,2025년 국가장학금 Ⅱ유형 대학 확인은 재단 홈페이지에서 가능,전국,[],,,,,,,
134200005006,장애인 평생교육이용권 지원,장애인 평생교육이용권 지원(1인 35만원),보육·교육,교육부,중앙행정기관,개인,이용권,방문신청,접수기관 별 상이,350000.0,350000.0,장애인 평생교육이용권 상담콜센터/1668-0420,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/134200005006,19.0,,세,,있음,,,,,,제한없음,,,,,"['장애인', '기초생활수급자', '차상위계층']",[],"신청자격 : '장애인복지법' 제32조에 따라 등록된 19세이상 장애인, 전체 12,000명(저소득층(기초생활수급자, 차상위계층 등) 우선 선정), 중복수혜 불가 : 타 평생교육이용권 수급자, ｢장학재단법｣에 따른 국가장학금 수급자",,서류심사,[],[],"장애인복지법 제32조에 따라 등록된 19세 이상 장애인, 전체 12,000명 중 저소득층(기초생활수급자, 차상위계층 등) 우선 선정, 중복수혜 불가: 타 평생교육이용권 수급자, 장학재단법에 따른 국가장학금 수급자",,전국,[],,,19세 이상 등록 장애인,장애인 평생교육이용권 지원에 대한 자세한 내용은 공식 웹사이트(http://www.lllcard.kr) 또는 상담콜센터(1668-0420)를 참고해주세요.,,,
134200005007,위(Wee) 클래스 상담 지원,"위(Wee) 클래스, 센터, 스쿨 설치 및 운영",보육·교육,교육부,중앙행정기관,개인,기타(교육)||시설이용,방문신청,상시신청,,,청소년정책연구원 위(wee) 프로젝트 연구지원센터/044-215-2105,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/134200005007,,,,,제한없음,,,,,,제한없음,전연령,학생,,,[],[],"학교폭력, 따돌림, 대인관계 미숙, 미디어 중독, 비행 등 위기 학생 및 일반 학생",,종합평가,[],"['학교폭력 여부', '따돌림 여부', '대인관계 미숙 여부', '미디어 중독 정도', '비행 여부']",위기 학생 및 일반 학생을 모두 포함하여 종합적으로 평가,,전국,[],,,,,,,
134200005012,가정양육수당 지원,취학 전 24개월~86개월 미만 가정양육 영유아 대상 월 10~20만원 지원,보육·교육,교육부,중앙행정기관,개인,현금,기타 온라인신청||방문신청,상시신청,60000.0,200000.0,교육부 민원 상담실/02-6222-6060,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/134200005012,,,,,제한없음,,,,,,제한없음,영유아,무관,무관,무관,[],[],"어린이집, 유치원(특수학교 포함), 종일제 아이돌봄서비스 등을 이용하지 않는 취학 전 24개월~86개월 미만 가정양육 영유아","부모급여 도입에 따라 0~23개월은 부모급여 지원, 24개월부터 가정양육수당 지원. 중복불가서비스: 유아학비(누리과정) 지원, 영유아보육료 지원",서류심사,[],[],"어린이집, 유치원(특수학교 포함), 종일제 아이돌봄서비스 등을 이용하지 않는 취학 전 24개월~86개월 미만 가정양육 영유아. 부모급여 도입에 따라 0~23개월은 부모급여 지원, 24개월부터 가정양육수당 지원. 소득 인정액 기준 없음. 중복불가서비스: 유아학비(누리과정) 지원, 영유아보육료 지원",,전국,[],,,,,,,
134200005030,어린이집 조회,영유아 보호자를 위해 온라인을 통한 어린이집 입소대기 신청 및 조회/변경 서비스 제공,보육·교육,교육부,중앙행정기관,개인,서비스(돌봄),기타 온라인신청,접수기관 별 상이,,,해당어린이집/-,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/134200005030,,,,,제한없음,,,,,,제한없음,,,,,[],[],어린이집 입소를 희망하는 영유아의 보호자,,서류심사,"['가족관계증명서', '건강검진서']",[],보호자의 근로여부 및 가족 구성원 수에 따라 우선순위 부여,,전국,[],,,,,,,
134200005036,영유아보육료 지원,소득수준에 관계없이 0~5세 아동에게 보육료 지원,보육·교육,교육부,중앙행정기관,개인,이용권,기타 온라인신청||방문신청,상시신청,280000.0,850000.0,아이사랑 헬프데스크/1566-3232||교육부 민원 전화 상담실/02-6222-6060,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/134200005036,0.0,5.0,세,,제한없음,,,,,,제한없음,유아,무관,무관,무관,[],[],0세에서 5세 아동의 연령에 따라 다양한 지원 대상자,취학유예아동 및 취학아동(방과후 보육료)의 지원 대상 포함,연령 기준,[],[],0세에서 5세 아동의 출생일에 따라 선정,취학아동의 경우 출생일에 따라 구분,전국,[],,,,,,,
134200005044,초·중·고 교육비 지원,"○ 고교 학비 (입학금, 수업료, 학교운영지원비) ○ 학교급식비 ○ 교육정보화지원비",보육·교육,교육부,중앙행정기관,개인,현금(감면),기타 온라인신청||방문신청,상시신청,,,교육비원클릭 신청시스템 상담센터/1544-9654,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/134200005044,,,,,제한없음,기타,,,,,제한없음,,,,,"['기초생활수급자', '한부모', '차상위계층', '기타']",[],"저소득층 가정(통상 중위소득 50~80% 내외)에 교육비 지원 신청을 받아, 예산 범위 내에서 대상자 선정(시도별로 대상 범위가 다르므로 해당 시도교육청 확인 요망)",,서류심사,"['소득증명서', '가족관계증명서']","['소득 인정액 기준', '수급 자격 확인']","저소득층 수급 자격(기초, 차상위, 한부모)을 보유하거나, 가구의 소득 인정액이 지원 기준에 해당하는 학생","시.도 교육청, 교육비별로 기준 상이",전국,[],,,,,,,
135200000002,의료급여 틀니·치과임플란트 지원,"조건에 해당되는 65세 이상 의료급여 수급자를 대상으로 틀니, 임플란트 급여 적용 등",보건·의료,보건복지부,중앙행정기관,개인,서비스(의료)||의료지원,방문신청,접수기관 별 상이,,,보건복지상담센터/129,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/135200000002,65.0,,세,,있음,,,,,,제한없음,노인,무관,무관,무관,[],[],"65세 이상 의료급여 수급자로 7년 이내에 중복 수혜 이력이 없는 자. 완전 틀니(레진상,금속상)는 상악(위턱) 또는 하악(아래턱)에 치아가 전혀 없는 어르신. 부분 틀니는 상악(위턱) 또는 하악(아래턱)에 부분 치아결손으로 남은 치아를 이용하여 부분 틀니 제작이 가능한 어르신. 65세 이상 의료급여 수급권자로, 부분 무치악인 자. (치아가 전혀 없는 경우는 제외) 1인당 평생 2개 이내에서 급여 적용",,서류심사,[],[],"65세 이상 의료급여 수급자로 7년 이내에 중복 수혜 이력이 없는 자. (보건소·건강보험 틀니 기(旣) 수혜자라 하더라도 시술 부위 또는 틀니 종류가 동일하지 않을 경우 의료급여 틀니 등록 가능). 완전 틀니(레진상,금속상)는 상악(위턱) 또는 하악(아래턱)에 치아가 전혀 없는 어르신. 부분 틀니는 상악(위턱) 또는 하악(아래턱)에 부분 치아결손으로 남은 치아를 이용하여 부분 틀니 제작이 가능한 어르신.",,전국,[],,,,,,,
135200000005,임산부 및 영유아 영양플러스,"임산부 및 영유아에게 정기적인 영양교육 및 상담, 보충 식품패키지 제공",보건·의료,보건복지부,중앙행정기관,개인,현물,정부24온라인신청||방문신청,자세한 날짜는 보건소에 따라 다를 수 있음,,,보건복지상담센터/129,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/135200000005,,,,,,중위소득,80.0,,,,있음,영아 및 유아,무관,무관,무관,[],[],"가구 규모별 기준 중위소득 대비 80% 이하, 영양위험요인 보유자","영아(만 1세 미만), 유아(만 1세-만 6세 까지), 임산부(임신부, 출산부, 모유수유부)",서류심사,"['가구 실제 소득증명서', '건강보험료 부담금 영수증']","['가구 규모별 기준 중위소득의 80% 이하', '가구 건강보험료 본인 부담금 합산액이 기준 금액 이하']",소득기준 적합자로 판정되는 경우에 한함. 관할 보건소에서 소득기준 적합 여부 확인 필요,"가구 실제 소득이 최근 발표된 국민 기초 생활 보장 사업에서 정한 '가구 규모별 기준 중위소득'의 80% 이하이며, 건강보험료 본인 부담금 합산액이 기준 금액 이하인 경우에 적용됩니다.",전국,[],,,,,,,
135200000006,소년소녀가정 지원,"만 18세 미만 소년소녀가장 세대에게 생계, 교육, 의료, 부가급여 및 전세자금 지원",생활안정,보건복지부,중앙행정기관,개인,현금,기타 온라인신청||방문신청,자세한 날짜는 주민센터에 따라 다를 수 있음,200000.0,200000.0,보건복지상담센터/129,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/135200000006,,,,,,,,,,,제한없음,청소년,무관,무관,무관,['기초생활수급자'],[],만 18세 미만(출생일 기준)의 아동이 실질적으로 가정을 이끌어 가고 있는 세대,"소년소녀가정은 가정위탁이나 시설보호에 비해 외부 위험에 노출되어 있는 보호 형태이므로, 추가 지정은 원칙적으로 금지하며, 만 15세 이상으로 아동복지법 제19조에 의해 후견인을 선임하는 경우에 한해 추가 지정 가능",서류심사,[],[],아동이 만 15세 이상으로 「아동복지법」 제19조에 의해 후견인을 선임하는 경우에 한해 추가지정 가능,,전국,[],,,,,,,
135200000008,희귀질환 진단지원,희귀질환 유전자 진단지원사업 질환의 환자에게 유전자 분석 및 검체 운송비 등 지원,보건·의료,질병관리청,중앙행정기관,개인,서비스(의료),방문신청,수시,,,양산부산대학교 및 의뢰기관/055-360-3724,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/135200000008,,,,,제한없음,,,,,,제한없음,,,,,[],[],유전성 희귀질환의 진단 지원을 받고자 하는 환자 ※ 지원대상 질환 목록은 '희귀질환 헬프라인' 홈페이지에서 확인 가능 ○ 헬프라인(http://helpline.kdca.go.kr) 접속 → 지원사업 → 유전자 진단지원 사업 → 소개,,서류심사,"['서류1', '서류2']","['서류 완성도', '전문성 평가']",의뢰 내용의 심각성 및 긴급성,진단지원사업 참여기관을 내원하여 상담 및 의뢰,전국,[],,,,,,,
135200000010,아동 공동생활 가정 운영 지원,"아동을 위한 공동생활가정의 운영비, 인건비, 연장근로수당 등을 지원",보육·교육,보건복지부,중앙행정기관,법인/시설/단체,서비스(돌봄),방문신청,접수기관 별 상이,470000.0,32125000.0,보건복지상담센터/129,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/135200000010,,,,,제한없음,,,,,,제한없음,,,,,,,,,동일,[],[],지원자의 대상이 지원 대상과 동일해야 함,,전국,[],,,,,,,
135200000012,학대피해아동쉼터 지원,"만 18세 미만 학대피해아동이 편히 쉴 수 있도록 생활지원, 상담 및 치료 등을 제공",보호·돌봄,보건복지부,중앙행정기관,개인,상담/법률지원||서비스(돌봄)||의료지원,방문신청,접수기관 별 상이,,,해당지역 시군구청/044-202-3387,https://www.gov.kr/portal/rcvfvrSvc/dtlEx/135200000012,18.0,,세,,제한없음,,,,,,제한없음,,,,,[],[],"만 18세 미만의 학대 피해 아동으로 원 가정으로부터 분리하여 심리치료와 보호가 필요한 경우 (학대 피해 아동 보호조치, 피해 아동 응급조치, 피해 아동(임시) 보호명령)",,서류심사,[],[],지원대상과 동일한 조건을 충족해야 함,,특정지역,[],,,해당지역 시군구청,044-202-3387,,,
